t,xc,yc,psi,u,v,r
10.5102,13.7228,-14.3184,-1.61091,-0.604509,-4.93831e-005,
42.7068,2.46661,-8.78763,-1.73095,-0.39279,-4.93831e-005,
10.5072,13.7397,-14.3184,-1.60351,-0.59716,-4.76194e-005,
42.7183,2.48006,-8.78763,-1.72353,-0.385481,-4.76194e-005,
10.5042,13.7566,-14.3184,-1.5961,-0.589812,-4.59187e-005,
42.7299,2.49342,-8.78763,-1.71611,-0.378172,-4.59187e-005,
10.5013,13.7733,-14.3184,-1.58869,-0.582464,-4.42787e-005,
42.7414,2.50667,-8.78763,-1.70869,-0.370865,-4.42787e-005,
10.4984,13.79,-14.3184,-1.58129,-0.575118,-4.26973e-005,
42.753,2.51981,-8.78763,-1.70128,-0.363558,-4.26973e-005,
10.4956,13.8066,-14.3184,-1.57389,-0.567772,-4.11724e-005,
42.7645,2.53285,-8.78763,-1.69386,-0.356252,-4.11724e-005,
10.4928,13.8231,-14.3184,-1.56648,-0.560428,-3.9702e-005,
42.776,2.54579,-8.78763,-1.68644,-0.348947,-3.9702e-005,
10.4901,13.8395,-14.3184,-1.55908,-0.553085,-3.82841e-005,
42.7874,2.55863,-8.78763,-1.67903,-0.341643,-3.82841e-005,
10.4875,13.8559,-14.3184,-1.55168,-0.545742,-3.69168e-005,
42.7989,2.57137,-8.78763,-1.67161,-0.33434,-3.69168e-005,
10.4849,13.8721,-14.3184,-1.54428,-0.538401,-3.55983e-005,
42.8104,2.584,-8.78763,-1.6642,-0.327038,-3.55983e-005,
10.4824,13.8883,-14.3184,-1.53688,-0.531061,-3.4327e-005,
42.8218,2.59653,-8.78763,-1.65679,-0.319736,-3.4327e-005,
10.48,13.9043,-14.3184,-1.52948,-0.523721,-3.3101e-005,
42.8332,2.60895,-8.78763,-1.64938,-0.312435,-3.3101e-005,
10.4776,13.9203,-14.3184,-1.52208,-0.516383,-3.19188e-005,
42.8446,2.62128,-8.78764,-1.64197,-0.305136,-3.19188e-005,
10.4752,13.9362,-14.3184,-1.51468,-0.509045,-3.07789e-005,
42.856,2.6335,-8.78764,-1.63456,-0.297836,-3.07789e-005,
10.473,13.952,-14.3184,-1.50729,-0.501709,-2.96796e-005,
42.8674,2.64562,-8.78764,-1.62715,-0.290538,-2.96796e-005,
10.4708,13.9678,-14.3184,-1.49989,-0.494373,-2.86196e-005,
42.8787,2.65763,-8.78764,-1.61974,-0.283241,-2.86196e-005,
10.4686,13.9834,-14.3184,-1.4925,-0.487038,-2.75975e-005,
42.89,2.66954,-8.78764,-1.61233,-0.275944,-2.75975e-005,
10.4665,13.999,-14.3184,-1.4851,-0.479704,-2.66119e-005,
42.9014,2.68135,-8.78764,-1.60492,-0.268648,-2.66119e-005,
10.4644,14.0145,-14.3184,-1.47771,-0.472371,-2.56614e-005,
42.9127,2.69306,-8.78764,-1.59752,-0.261353,-2.56614e-005,
10.4625,14.0298,-14.3184,-1.47032,-0.465039,-2.4745e-005,
42.9239,2.70467,-8.78764,-1.59011,-0.254059,-2.4745e-005,
10.4605,14.0451,-14.3184,-1.46293,-0.457708,-2.38612e-005,
42.9352,2.71617,-8.78764,-1.58271,-0.246765,-2.38612e-005,
10.4587,14.0604,-14.3184,-1.45554,-0.450378,-2.3009e-005,
42.9465,2.72757,-8.78764,-1.5753,-0.239472,-2.3009e-005,
10.4569,14.0755,-14.3184,-1.44815,-0.443048,-2.21873e-005,
42.9577,2.73886,-8.78764,-1.5679,-0.23218,-2.21873e-005,
10.4551,14.0905,-14.3184,-1.44076,-0.43572,-2.13949e-005,
42.9689,2.75006,-8.78764,-1.5605,-0.224889,-2.13949e-005,
10.4534,14.1055,-14.3184,-1.43337,-0.428392,-2.06308e-005,
42.9801,2.76115,-8.78764,-1.5531,-0.217598,-2.06308e-005,
10.4518,14.1204,-14.3184,-1.42598,-0.421065,-1.9894e-005,
42.9913,2.77214,-8.78764,-1.5457,-0.210309,-1.9894e-005,
10.4502,14.1351,-14.3184,-1.41859,-0.413739,-1.91835e-005,
43.0025,2.78302,-8.78764,-1.5383,-0.20302,-1.91835e-005,
10.4487,14.1498,-14.3184,-1.41121,-0.406414,-1.84983e-005,
43.0137,2.7938,-8.78764,-1.5309,-0.195731,-1.84983e-005,
10.4473,14.1644,-14.3184,-1.40382,-0.399089,-1.78377e-005,
43.0248,2.80449,-8.78764,-1.5235,-0.188444,-1.78377e-005,
10.4459,14.179,-14.3184,-1.39644,-0.391766,-1.72006e-005,
43.0359,2.81506,-8.78764,-1.5161,-0.181157,-1.72006e-005,
10.4445,14.1934,-14.3184,-1.38905,-0.384443,-1.65863e-005,
43.047,2.82554,-8.78764,-1.5087,-0.173871,-1.65863e-005,
10.4433,14.2078,-14.3184,-1.38167,-0.377121,-1.59939e-005,
43.0581,2.83591,-8.78764,-1.50131,-0.166585,-1.59939e-005,
10.442,14.222,-14.3184,-1.37429,-0.3698,-1.54227e-005,
43.0692,2.84618,-8.78764,-1.49391,-0.1593,-1.54227e-005,
10.4409,14.2362,-14.3184,-1.3669,-0.362479,-1.48719e-005,
43.0803,2.85635,-8.78764,-1.48652,-0.152016,-1.48719e-005,
10.4398,14.2503,-14.3184,-1.35952,-0.355159,-1.43408e-005,
43.0913,2.86641,-8.78764,-1.47912,-0.144733,-1.43408e-005,
10.4387,14.2643,-14.3184,-1.35214,-0.34784,-1.38286e-005,
43.1023,2.87638,-8.78764,-1.47173,-0.13745,-1.38286e-005,
10.4377,14.2783,-14.3184,-1.34476,-0.340522,-1.33347e-005,
43.1133,2.88624,-8.78764,-1.46434,-0.130168,-1.33347e-005,
10.4368,14.2921,-14.3184,-1.33738,-0.333205,-1.28585e-005,
43.1243,2.896,-8.78764,-1.45694,-0.122887,-1.28585e-005,
10.4359,14.3059,-14.3184,-1.33,-0.325888,-1.23993e-005,
43.1353,2.90565,-8.78764,-1.44955,-0.115606,-1.23993e-005,
10.4351,14.3195,-14.3184,-1.32263,-0.318572,-1.19564e-005,
43.1463,2.9152,-8.78764,-1.44216,-0.108326,-1.19564e-005,
10.4344,14.3331,-14.3184,-1.31525,-0.311257,-1.15294e-005,
43.1572,2.92465,-8.78764,-1.43477,-0.101047,-1.15294e-005,
10.4337,14.3466,-14.3184,-1.30787,-0.303942,-1.11176e-005,
43.1682,2.934,-8.78764,-1.42738,-0.0937683,-1.11176e-005,
10.4331,14.36,-14.3184,-1.3005,-0.296628,-1.07206e-005,
43.1791,2.94325,-8.78764,-1.41999,-0.0864903,-1.07206e-005,
10.4325,14.3734,-14.3184,-1.29312,-0.289315,-1.03377e-005,
43.19,2.95239,-8.78764,-1.4126,-0.0792129,-1.03377e-005,
10.432,14.3866,-14.3184,-1.28575,-0.282003,-9.96851e-006,
43.2009,2.96143,-8.78764,-1.40522,-0.0719362,-9.96851e-006,
10.4315,14.3998,-14.3184,-1.27837,-0.274691,-9.61249e-006,
43.2117,2.97037,-8.78764,-1.39783,-0.0646601,-9.61249e-006,
10.4311,14.4128,-14.3184,-1.271,-0.267379,-9.26919e-006,
43.2226,2.9792,-8.78764,-1.39044,-0.0573847,-9.26919e-006,
10.4308,14.4258,-14.3184,-1.26363,-0.260069,-8.93814e-006,
43.2334,2.98793,-8.78764,-1.38306,-0.0501099,-8.93814e-006,
10.4305,14.4387,-14.3184,-1.25626,-0.252759,-8.61892e-006,
43.2442,2.99657,-8.78764,-1.37567,-0.0428357,-8.61892e-006,
10.4303,14.4515,-14.3184,-1.24888,-0.24545,-8.31111e-006,
43.255,3.00509,-8.78764,-1.36829,-0.0355622,-8.31111e-006,
10.4301,14.4642,-14.3184,-1.24151,-0.238141,-8.01428e-006,
43.2658,3.01352,-8.78764,-1.3609,-0.0282893,-8.01428e-006,
10.43,14.4769,-14.3184,-1.23414,-0.230833,-7.72806e-006,
43.2766,3.02184,-8.78764,-1.35352,-0.0210169,-7.72806e-006,
10.43,14.4894,-14.3184,-1.22677,-0.223526,-7.45205e-006,
43.2873,3.03006,-8.78764,-1.34614,-0.0137453,-7.45205e-006,
10.43,14.5019,-14.3184,-1.21941,-0.216219,-7.18591e-006,
43.2981,3.03818,-8.78764,-1.33875,-0.00647418,-7.18591e-006,
10.4301,14.5143,-14.3184,-1.21204,-0.208913,-6.92927e-006,
43.3088,3.0462,-8.78764,-1.33137,0.000796284,-6.92927e-006,
10.4302,14.5266,-14.3184,-1.20467,-0.201608,-6.6818e-006,
43.3195,3.05411,-8.78764,-1.32399,0.00806615,-6.6818e-006,
10.4304,14.5388,-14.3184,-1.1973,-0.194303,-6.44316e-006,
43.3302,3.06192,-8.78764,-1.31661,0.0153354,-6.44316e-006,
10.4306,14.5509,-14.3184,-1.18994,-0.186999,-6.21305e-006,
43.3409,3.06963,-8.78764,-1.30923,0.0226041,-6.21305e-006,
10.4309,14.563,-14.3184,-1.18257,-0.179695,-5.99115e-006,
43.3515,3.07724,-8.78764,-1.30185,0.0298721,-5.99115e-006,
10.4313,14.5749,-14.3184,-1.1752,-0.172392,-5.77718e-006,
43.3622,3.08474,-8.78764,-1.29447,0.0371396,-5.77718e-006,
10.4317,14.5868,-14.3184,-1.16784,-0.16509,-5.57086e-006,
43.3728,3.09215,-8.78764,-1.28709,0.0444065,-5.57086e-006,
10.4322,14.5986,-14.3184,-1.16048,-0.157788,-5.3719e-006,
43.3834,3.09945,-8.78764,-1.27972,0.0516728,-5.3719e-006,
10.4327,14.6103,-14.3184,-1.15311,-0.150486,-5.18004e-006,
43.394,3.10664,-8.78764,-1.27234,0.0589385,-5.18004e-006,
10.4333,14.6219,-14.3184,-1.14575,-0.143185,-4.99504e-006,
43.4046,3.11374,-8.78764,-1.26496,0.0662036,-4.99504e-006,
10.434,14.6334,-14.3184,-1.13839,-0.135885,-4.81665e-006,
43.4151,3.12073,-8.78764,-1.25759,0.0734681,-4.81665e-006,
10.4347,14.6449,-14.3184,-1.13102,-0.128585,-4.64462e-006,
43.4257,3.12762,-8.78764,-1.25021,0.0807321,-4.64462e-006,
10.4355,14.6562,-14.3184,-1.12366,-0.121286,-4.47874e-006,
43.4362,3.13441,-8.78764,-1.24283,0.0879954,-4.47874e-006,
10.4363,14.6675,-14.3184,-1.1163,-0.113988,-4.31879e-006,
43.4467,3.1411,-8.78764,-1.23546,0.0952582,-4.31879e-006,
10.4372,14.6787,-14.3184,-1.10894,-0.106689,-4.16455e-006,
43.4572,3.14768,-8.78764,-1.22809,0.10252,-4.16455e-006,
10.4381,14.6898,-14.3184,-1.10158,-0.0993919,-4.01581e-006,
43.4677,3.15416,-8.78764,-1.22071,0.109782,-4.01581e-006,
10.4392,14.7008,-14.3184,-1.09422,-0.0920948,-3.87239e-006,
43.4782,3.16054,-8.78764,-1.21334,0.117043,-3.87239e-006,
10.4402,14.7117,-14.3184,-1.08686,-0.0847982,-3.73409e-006,
43.4886,3.16682,-8.78764,-1.20597,0.124304,-3.73409e-006,
10.4413,14.7226,-14.3184,-1.0795,-0.0775021,-3.60073e-006,
43.4991,3.173,-8.78764,-1.19859,0.131564,-3.60073e-006,
10.4425,14.7333,-14.3184,-1.07214,-0.0702066,-3.47213e-006,
43.5095,3.17907,-8.78764,-1.19122,0.138823,-3.47213e-006,
10.4438,14.744,-14.3184,-1.06479,-0.0629115,-3.34813e-006,
43.5199,3.18504,-8.78764,-1.18385,0.146082,-3.34813e-006,
10.4451,14.7546,-14.3184,-1.05743,-0.0556169,-3.22855e-006,
43.5303,3.19091,-8.78764,-1.17648,0.15334,-3.22855e-006,
10.4464,14.7651,-14.3184,-1.05007,-0.0483229,-3.11325e-006,
43.5406,3.19667,-8.78764,-1.16911,0.160598,-3.11325e-006,
10.4478,14.7755,-14.3184,-1.04272,-0.0410293,-3.00206e-006,
43.551,3.20234,-8.78764,-1.16174,0.167855,-3.00206e-006,
10.4493,14.7858,-14.3184,-1.03536,-0.0337362,-2.89484e-006,
43.5613,3.2079,-8.78764,-1.15437,0.175111,-2.89484e-006,
10.4509,14.7961,-14.3184,-1.028,-0.0264435,-2.79146e-006,
43.5716,3.21336,-8.78764,-1.147,0.182367,-2.79146e-006,
10.4524,14.8062,-14.3184,-1.02065,-0.0191514,-2.69176e-006,
43.5819,3.21872,-8.78764,-1.13963,0.189623,-2.69176e-006,
10.4541,14.8163,-14.3184,-1.0133,-0.0118597,-2.59563e-006,
43.5922,3.22397,-8.78764,-1.13227,0.196877,-2.59563e-006,
10.4558,14.8263,-14.3184,-1.00594,-0.00456849,-2.50293e-006,
43.6025,3.22913,-8.78764,-1.1249,0.204132,-2.50293e-006,
10.4576,14.8362,-14.3184,-0.998588,0.00272227,-2.41354e-006,
43.6128,3.23418,-8.78764,-1.11753,0.211385,-2.41354e-006,
10.4594,14.846,-14.3184,-0.991235,0.0100126,-2.32734e-006,
43.623,3.23913,-8.78764,-1.11016,0.218638,-2.32734e-006,
10.4613,14.8557,-14.3184,-0.983882,0.0173024,-2.24422e-006,
43.6332,3.24397,-8.78764,-1.1028,0.225891,-2.24422e-006,
10.4632,14.8654,-14.3184,-0.97653,0.0245918,-2.16407e-006,
43.6434,3.24872,-8.78764,-1.09543,0.233143,-2.16407e-006,
10.4652,14.875,-14.3184,-0.969178,0.0318807,-2.08678e-006,
43.6536,3.25336,-8.78764,-1.08807,0.240394,-2.08678e-006,
10.4673,14.8844,-14.3184,-0.961826,0.0391692,-2.01225e-006,
43.6638,3.2579,-8.78764,-1.0807,0.247645,-2.01225e-006,
10.4694,14.8938,-14.3184,-0.954475,0.0464572,-1.94039e-006,
43.674,3.26234,-8.78764,-1.07334,0.254895,-1.94039e-006,
10.4716,14.9031,-14.3184,-0.947124,0.0537448,-1.87109e-006,
43.6841,3.26668,-8.78764,-1.06597,0.262145,-1.87109e-006,
10.4738,14.9123,-14.3184,-0.939774,0.061032,-1.80426e-006,
43.6942,3.27091,-8.78764,-1.05861,0.269394,-1.80426e-006,
10.4761,14.9215,-14.3184,-0.932424,0.0683187,-1.73982e-006,
43.7043,3.27504,-8.78764,-1.05125,0.276643,-1.73982e-006,
10.4785,14.9305,-14.3184,-0.925075,0.0756049,-1.67769e-006,
43.7144,3.27907,-8.78764,-1.04388,0.28389,-1.67769e-006,
10.4809,14.9395,-14.3184,-0.917725,0.0828907,-1.61777e-006,
43.7245,3.283,-8.78764,-1.03652,0.291138,-1.61777e-006,
10.4834,14.9484,-14.3184,-0.910377,0.0901761,-1.55999e-006,
43.7346,3.28683,-8.78764,-1.02916,0.298385,-1.55999e-006,
10.4859,14.9572,-14.3184,-0.903028,0.0974611,-1.50428e-006,
43.7446,3.29055,-8.78764,-1.0218,0.305631,-1.50428e-006,
10.4885,14.9659,-14.3184,-0.89568,0.104746,-1.45055e-006,
43.7547,3.29417,-8.78764,-1.01443,0.312876,-1.45055e-006,
10.4911,14.9745,-14.3184,-0.888332,0.11203,-1.39875e-006,
43.7647,3.29769,-8.78764,-1.00707,0.320121,-1.39875e-006,
10.4938,14.983,-14.3184,-0.880985,0.119313,-1.34879e-006,
43.7747,3.30111,-8.78764,-0.999712,0.327366,-1.34879e-006,
10.4966,14.9915,-14.3184,-0.873638,0.126597,-1.30062e-006,
43.7847,3.30443,-8.78764,-0.992352,0.334609,-1.30062e-006,
10.4994,14.9998,-14.3184,-0.866291,0.133879,-1.25417e-006,
43.7946,3.30764,-8.78764,-0.984992,0.341853,-1.25417e-006,
10.5023,15.0081,-14.3184,-0.858945,0.141162,-1.20938e-006,
43.8046,3.31075,-8.78764,-0.977632,0.349095,-1.20938e-006,
10.5052,15.0163,-14.3184,-0.851599,0.148444,-1.16619e-006,
43.8145,3.31376,-8.78764,-0.970273,0.356337,-1.16619e-006,
10.5082,15.0244,-14.3184,-0.844254,0.155725,-1.12454e-006,
43.8244,3.31667,-8.78764,-0.962914,0.363578,-1.12454e-006,
10.5113,15.0324,-14.3184,-0.836908,0.163006,-1.08438e-006,
43.8343,3.31947,-8.78764,-0.955556,0.370819,-1.08438e-006,
10.5144,15.0404,-14.3184,-0.829563,0.170287,-1.04565e-006,
43.8442,3.32218,-8.78764,-0.948197,0.378059,-1.04565e-006,
10.5175,15.0482,-14.3184,-0.822218,0.177567,-1.0083e-006,
43.8541,3.32478,-8.78764,-0.94084,0.385299,-1.0083e-006,
10.5208,15.056,-14.3184,-0.814874,0.184847,-9.72293e-007,
43.864,3.32728,-8.78764,-0.933482,0.392538,-9.72293e-007,
10.5241,15.0637,-14.3184,-0.80753,0.192126,-9.37568e-007,
43.8738,3.32968,-8.78764,-0.926125,0.399776,-9.37568e-007,
10.5274,15.0713,-14.3184,-0.800186,0.199405,-9.04083e-007,
43.8836,3.33197,-8.78764,-0.918768,0.407013,-9.04083e-007,
10.5308,15.0788,-14.3184,-0.792843,0.206683,-8.71795e-007,
43.8934,3.33417,-8.78764,-0.911412,0.41425,-8.71795e-007,
10.5343,15.0862,-14.3184,-0.7855,0.213961,-8.40659e-007,
43.9032,3.33626,-8.78764,-0.904055,0.421487,-8.40659e-007,
10.5378,15.0936,-14.3184,-0.778157,0.221239,-8.10636e-007,
43.913,3.33825,-8.78764,-0.8967,0.428722,-8.10636e-007,
10.5414,15.1008,-14.3184,-0.770814,0.228516,-7.81684e-007,
43.9227,3.34014,-8.78764,-0.889344,0.435957,-7.81684e-007,
10.545,15.108,-14.3184,-0.763472,0.235793,-7.53767e-007,
43.9325,3.34193,-8.78764,-0.881989,0.443192,-7.53767e-007,
10.5487,15.1151,-14.3184,-0.75613,0.243069,-7.26847e-007,
43.9422,3.34361,-8.78764,-0.874634,0.450425,-7.26847e-007,
10.5525,15.1221,-14.3184,-0.748788,0.250345,-7.00888e-007,
43.9519,3.34519,-8.78764,-0.86728,0.457658,-7.00888e-007,
10.5563,15.129,-14.3184,-0.741447,0.25762,-6.75856e-007,
43.9616,3.34667,-8.78764,-0.859925,0.46489,-6.75856e-007,
10.5601,15.1358,-14.3184,-0.734106,0.264895,-6.51719e-007,
43.9713,3.34805,-8.78764,-0.852571,0.472122,-6.51719e-007,
10.5641,15.1426,-14.3184,-0.726765,0.272169,-6.28443e-007,
43.981,3.34933,-8.78764,-0.845218,0.479353,-6.28443e-007,
10.568,15.1492,-14.3184,-0.719424,0.279443,-6.05999e-007,
43.9906,3.3505,-8.78764,-0.837864,0.486583,-6.05999e-007,
10.5721,15.1558,-14.3184,-0.712084,0.286716,-5.84356e-007,
44.0002,3.35158,-8.78764,-0.830511,0.493813,-5.84356e-007,
10.5762,15.1623,-14.3184,-0.704744,0.293989,-5.63486e-007,
44.0098,3.35255,-8.78764,-0.823159,0.501041,-5.63486e-007,
10.5804,15.1687,-14.3184,-0.697404,0.301262,-5.43361e-007,
44.0194,3.35342,-8.78764,-0.815806,0.50827,-5.43361e-007,
10.5846,15.175,-14.3184,-0.690064,0.308534,-5.23956e-007,
44.029,3.35419,-8.78764,-0.808454,0.515497,-5.23956e-007,
10.5889,15.1812,-14.3184,-0.682725,0.315805,-5.05243e-007,
44.0386,3.35485,-8.78764,-0.801102,0.522724,-5.05243e-007,
10.5932,15.1874,-14.3184,-0.675386,0.323076,-4.87199e-007,
44.0481,3.35542,-8.78764,-0.793751,0.529949,-4.87199e-007,
10.5976,15.1934,-14.3184,-0.668047,0.330347,-4.69799e-007,
44.0577,3.35588,-8.78764,-0.7864,0.537175,-4.69799e-007,
10.602,15.1994,-14.3184,-0.660708,0.337617,-4.5302e-007,
44.0672,3.35624,-8.78764,-0.779049,0.544399,-4.5302e-007,
10.6066,15.2053,-14.3184,-0.65337,0.344886,-4.36841e-007,
44.0767,3.3565,-8.78764,-0.771698,0.551623,-4.36841e-007,
10.6111,15.2111,-14.3184,-0.646031,0.352155,-4.21239e-007,
44.0862,3.35665,-8.78764,-0.764348,0.558845,-4.21239e-007,
10.6158,15.2168,-14.3184,-0.638694,0.359423,-4.06195e-007,
44.0956,3.35671,-8.78764,-0.756998,0.566068,-4.06195e-007,
10.6204,15.2225,-14.3184,-0.631356,0.366691,-3.91688e-007,
44.1051,3.35666,-8.78764,-0.749648,0.573289,-3.91688e-007,
10.6252,15.228,-14.3184,-0.624018,0.373959,-3.77699e-007,
44.1145,3.35651,-8.78764,-0.742298,0.580509,-3.77699e-007,
10.63,15.2335,-14.3184,-0.616681,0.381225,-3.6421e-007,
44.1239,3.35626,-8.78764,-0.734949,0.587729,-3.6421e-007,
10.6349,15.2389,-14.3184,-0.609344,0.388492,-3.51202e-007,
44.1333,3.35591,-8.78764,-0.7276,0.594948,-3.51202e-007,
10.6398,15.2441,-14.3184,-0.602007,0.395757,-3.3866e-007,
44.1427,3.35546,-8.78764,-0.720252,0.602166,-3.3866e-007,
10.6447,15.2494,-14.3184,-0.594671,0.403023,-3.26565e-007,
44.1521,3.3549,-8.78764,-0.712903,0.609384,-3.26565e-007,
10.6498,15.2545,-14.3184,-0.587334,0.410287,-3.14902e-007,
44.1615,3.35425,-8.78764,-0.705555,0.6166,-3.14902e-007,
10.6549,15.2595,-14.3184,-0.579998,0.417551,-3.03655e-007,
44.1708,3.35349,-8.78764,-0.698207,0.623816,-3.03655e-007,
10.66,15.2645,-14.3184,-0.572662,0.424815,-2.9281e-007,
44.1801,3.35263,-8.78764,-0.69086,0.631031,-2.9281e-007,
10.6652,15.2693,-14.3184,-0.565327,0.432077,-2.82353e-007,
44.1894,3.35166,-8.78764,-0.683512,0.638245,-2.82353e-007,
10.6705,15.2741,-14.3184,-0.557991,0.43934,-2.72269e-007,
44.1987,3.3506,-8.78764,-0.676165,0.645458,-2.72269e-007,
10.6758,15.2788,-14.3184,-0.550656,0.446601,-2.62545e-007,
44.208,3.34943,-8.78764,-0.668819,0.65267,-2.62545e-007,
10.6812,15.2834,-14.3184,-0.543321,0.453862,-2.53168e-007,
44.2173,3.34817,-8.78764,-0.661472,0.659881,-2.53168e-007,
10.6867,15.288,-14.3184,-0.535986,0.461123,-2.44126e-007,
44.2265,3.3468,-8.78764,-0.654126,0.667092,-2.44126e-007,
10.6922,15.2924,-14.3184,-0.528651,0.468382,-2.35408e-007,
44.2357,3.34533,-8.78764,-0.64678,0.674301,-2.35408e-007,
10.6977,15.2967,-14.3184,-0.521317,0.475641,-2.27e-007,
44.2449,3.34375,-8.78764,-0.639434,0.68151,-2.27e-007,
10.7033,15.301,-14.3184,-0.513982,0.4829,-2.18893e-007,
44.2541,3.34208,-8.78764,-0.632089,0.688718,-2.18893e-007,
10.709,15.3052,-14.3184,-0.506648,0.490158,-2.11076e-007,
44.2633,3.3403,-8.78764,-0.624744,0.695925,-2.11076e-007,
10.7148,15.3093,-14.3184,-0.499314,0.497415,-2.03537e-007,
44.2725,3.33843,-8.78764,-0.617399,0.703131,-2.03537e-007,
10.7205,15.3133,-14.3184,-0.491981,0.504671,-1.96268e-007,
44.2816,3.33645,-8.78764,-0.610055,0.710335,-1.96268e-007,
10.7264,15.3172,-14.3184,-0.484647,0.511927,-1.89258e-007,
44.2907,3.33437,-8.78764,-0.60271,0.71754,-1.89258e-007,
10.7323,15.3211,-14.3184,-0.477314,0.519182,-1.82499e-007,
44.2999,3.33219,-8.78764,-0.595366,0.724743,-1.82499e-007,
10.7383,15.3249,-14.3184,-0.469981,0.526436,-1.75981e-007,
44.309,3.3299,-8.78764,-0.588022,0.731945,-1.75981e-007,
10.7443,15.3285,-14.3184,-0.462648,0.53369,-1.69696e-007,
44.318,3.32752,-8.78764,-0.580679,0.739146,-1.69696e-007,
10.7504,15.3321,-14.3184,-0.455316,0.540943,-1.63636e-007,
44.3271,3.32503,-8.78764,-0.573336,0.746346,-1.63636e-007,
10.7565,15.3356,-14.3184,-0.447983,0.548195,-1.57792e-007,
44.3362,3.32244,-8.78764,-0.565993,0.753545,-1.57792e-007,
10.7627,15.339,-14.3184,-0.440651,0.555447,-1.52156e-007,
44.3452,3.31975,-8.78764,-0.55865,0.760743,-1.52156e-007,
10.769,15.3424,-14.3184,-0.433319,0.562697,-1.46722e-007,
44.3542,3.31696,-8.78764,-0.551307,0.76794,-1.46722e-007,
10.7753,15.3456,-14.3184,-0.425987,0.569947,-1.41482e-007,
44.3632,3.31407,-8.78764,-0.543965,0.775136,-1.41482e-007,
10.7817,15.3488,-14.3184,-0.418655,0.577197,-1.36429e-007,
44.3722,3.31107,-8.78764,-0.536623,0.782331,-1.36429e-007,
10.7881,15.3519,-14.3184,-0.411324,0.584445,-1.31557e-007,
44.3812,3.30798,-8.78764,-0.529282,0.789525,-1.31557e-007,
10.7946,15.3549,-14.3184,-0.403993,0.591693,-1.26858e-007,
44.3901,3.30478,-8.78764,-0.52194,0.796718,-1.26858e-007,
10.8011,15.3578,-14.3184,-0.396662,0.598939,-1.22327e-007,
44.399,3.30148,-8.78764,-0.514599,0.80391,-1.22327e-007,
10.8078,15.3606,-14.3184,-0.389331,0.606185,-1.17959e-007,
44.408,3.29808,-8.78764,-0.507258,0.811101,-1.17959e-007,
10.8144,15.3633,-14.3184,-0.382,0.613431,-1.13746e-007,
44.4169,3.29458,-8.78764,-0.499918,0.818291,-1.13746e-007,
10.8211,15.366,-14.3184,-0.37467,0.620675,-1.09683e-007,
44.4257,3.29097,-8.78764,-0.492578,0.82548,-1.09683e-007,
10.8279,15.3685,-14.3184,-0.367339,0.627918,-1.05766e-007,
44.4346,3.28727,-8.78764,-0.485238,0.832667,-1.05766e-007,
10.8348,15.371,-14.3184,-0.360009,0.635161,-1.01989e-007,
44.4435,3.28346,-8.78764,-0.477898,0.839853,-1.01989e-007,
10.8417,15.3734,-14.3184,-0.35268,0.642403,-9.83463e-008,
44.4523,3.27955,-8.78764,-0.470558,0.847039,-9.83463e-008,
10.8486,15.3757,-14.3184,-0.34535,0.649644,-9.4834e-008,
44.4611,3.27555,-8.78764,-0.463219,0.854223,-9.4834e-008,
10.8556,15.378,-14.3184,-0.338021,0.656884,-9.14471e-008,
44.4699,3.27143,-8.78764,-0.45588,0.861406,-9.14471e-008,
10.8627,15.3801,-14.3184,-0.330691,0.664123,-8.81811e-008,
44.4787,3.26722,-8.78764,-0.448542,0.868588,-8.81811e-008,
10.8698,15.3821,-14.3184,-0.323362,0.671361,-8.50318e-008,
44.4875,3.26291,-8.78764,-0.441203,0.875768,-8.50318e-008,
10.877,15.3841,-14.3184,-0.316034,0.678599,-8.19949e-008,
44.4963,3.25849,-8.78764,-0.433865,0.882948,-8.19949e-008,
10.8842,15.386,-14.3184,-0.308705,0.685835,-7.90665e-008,
44.505,3.25398,-8.78764,-0.426528,0.890126,-7.90665e-008,
10.8916,15.3878,-14.3184,-0.301377,0.69307,-7.62427e-008,
44.5137,3.24936,-8.78764,-0.41919,0.897303,-7.62427e-008,
10.8989,15.3895,-14.3184,-0.294049,0.700305,-7.35198e-008,
44.5224,3.24464,-8.78764,-0.411853,0.904479,-7.35198e-008,
10.9063,15.3911,-14.3184,-0.286721,0.707539,-7.08941e-008,
44.5311,3.23982,-8.78764,-0.404516,0.911654,-7.08941e-008,
10.9138,15.3927,-14.3184,-0.279393,0.714771,-6.83621e-008,
44.5398,3.2349,-8.78764,-0.397179,0.918827,-6.83621e-008,
10.9213,15.3942,-14.3184,-0.272066,0.722003,-6.59206e-008,
44.5484,3.22988,-8.78764,-0.389843,0.925999,-6.59206e-008,
10.9289,15.3955,-14.3184,-0.264738,0.729233,-6.35663e-008,
44.5571,3.22475,-8.78764,-0.382507,0.93317,-6.35663e-008,
10.9366,15.3968,-14.3184,-0.257411,0.736463,-6.12961e-008,
44.5657,3.21953,-8.78764,-0.375171,0.94034,-6.12961e-008,
10.9443,15.398,-14.3184,-0.250085,0.743691,-5.91069e-008,
44.5743,3.2142,-8.78764,-0.367836,0.947508,-5.91069e-008,
10.9521,15.3991,-14.3184,-0.242758,0.750919,-5.6996e-008,
44.5829,3.20877,-8.78764,-0.360501,0.954676,-5.6996e-008,
